Arsenal
Lee Grant;0;13;60;65;40;55;50;70;80;65;65;75;65;10;15;50;20;75;10;40;45;55;60;60;10;60;40;70;5;10;10;60;55;30;20;15;
David DeGea;0;1;70;60;80;45;55;75;40;40;70;95;80;10;15;65;5;65;15;65;60;50;50;25;5;80;65;90;5;25;10;70;35;45;15;25;
Alex Telles;2;27;65;70;75;65;70;45;5;20;10;15;10;55;65;55;55;85;85;70;70;65;75;75;70;75;75;70;65;70;60;70;80;75;90;85;
Aaron Wan-Bissaka;2;29;65;70;75;80;60;65;10;5;5;20;10;70;100;65;45;85;60;75;80;50;50;35;15;80;80;75;55;60;25;60;80;20;25;25;
Luke Shaw;2;23;65;70;60;80;70;70;15;5;5;5;10;70;75;75;60;60;60;75;75;65;70;40;30;70;70;75;65;50;40;65;70;40;35;60;

Tottenham
Dele Alli;3;20;80;55;65;70;75;50;5;15;10;5;15;50;55;65;55;60;60;60;85;70;75;75;65;80;55;70;80;85;75;70;70;50;70;40;
Giovani LoCelso;3;18;70;65;75;80;80;60;15;15;5;10;5;45;65;55;50;60;70;65;70;80;75;75;65;80;65;70;75;75;55;75;70;65;70;55;
Tanguy Ndombele;3;28;80;60;80;75;80;60;10;10;15;5;5;65;65;80;50;70;40;75;60;80;70;85;40;70;75;75;80;75;35;80;60;40;35;30;
Moussa Sissoko;3;17;60;75;65;85;55;70;15;5;10;5;15;60;75;80;65;75;55;65;80;60;60;60;50;80;70;65;70;60;50;60;90;50;65;45;
Pierre- EmileHøjbjerg;3;5;70;60;80;85;70;65;10;10;15;15;10;50;75;80;40;75;60;60;80;65;70;75;45;65;55;50;55;55;55;70;90;65;60;60;
Toby Alderweireld;1;4;75;65;70;70;65;75;20;5;10;5;10;65;80;80;80;70;50;50;60;75;50;65;45;75;55;55;60;50;45;70;65;55;40;35;
Eric Dier;1;15;65;65;80;80;65;75;10;5;15;5;15;75;80;75;80;80;65;70;65;70;55;60;45;75;55;50;55;25;45;65;75;55;40;35;
Davinson Sánchez;1;6;65;55;70;70;70;65;15;10;10;15;5;70;75;80;70;75;35;75;75;65;50;50;45;60;75;70;55;50;50;65;70;50;35;35;
Carlos Vinicius;5;45;80;70;70;65;75;40;10;10;10;20;5;35;40;85;40;65;60;70;70;55;70;70;60;70;60;55;60;60;80;70;60;55;75;50;
Harry Kane;5;10;90;70;95;90;80;55;5;15;15;5;20;50;50;70;75;80;80;60;85;90;80;90;80;80;65;60;65;60;95;70;90;60;100;45;
Harry Winks;3;8;80;65;70;80;75;65;20;10;10;15;10;60;70;55;40;70;50;65;75;75;65;60;60;70;65;65;65;50;50;75;75;55;60;50;
Danny Rose;2;99;65;65;75;70;65;65;10;5;5;5;5;70;75;65;65;80;60;65;65;65;75;60;60;70;65;65;60;45;55;70;70;40;50;45;
Sergio Reguilón;2;3;60;70;75;75;65;70;5;20;5;15;10;55;70;65;55;65;70;80;80;70;75;65;55;70;75;75;70;60;50;65;85;45;60;50;
Gareth Bale;4;9;50;50;65;40;80;35;15;10;10;15;15;30;45;80;90;55;80;80;75;70;85;65;95;65;65;60;70;85;85;70;40;85;65;70;
Erik Lamela;4;11;85;55;85;80;80;45;15;10;15;15;5;45;65;60;45;60;70;65;70;75;70;80;65;65;65;80;75;85;55;70;95;70;70;65;
Steven Bergwijn;4;23;55;60;65;60;70;35;10;10;5;15;15;20;20;60;35;65;65;75;60;60;65;65;65;70;75;70;75;80;65;70;55;60;40;45;
Son Heung-Min;4;7;85;55;65;75;85;35;10;5;5;15;10;25;30;50;50;30;65;75;80;60;85;60;80;70;75;75;75;65;90;65;85;50;65;65;
Joe Rodon;1;14;45;70;75;65;50;65;5;20;10;10;10;60;65;75;60;75;35;70;65;55;45;50;20;70;65;50;45;45;25;50;70;15;25;20;
Joe Hart;0;12;50;65;80;75;35;65;65;70;70;70;75;5;15;80;40;65;5;35;70;50;10;40;15;55;65;70;5;20;10;45;75;25;65;15;
Hugo Lloris;0;1;35;70;75;75;50;80;60;55;55;80;75;20;50;65;45;85;15;50;75;40;30;45;15;85;55;80;25;30;15;40;70;35;5;25;
Paulo Gazzaniga;0;22;50;60;65;55;65;60;60;60;80;80;65;5;5;65;30;65;10;40;60;50;20;70;10;60;45;75;15;30;5;40;60;40;10;20;
Lucas Moura;4;27;60;55;70;75;65;35;10;15;5;5;5;30;35;40;75;60;60;75;85;65;70;60;45;70;75;70;80;70;65;65;85;60;60;55;
Ben Davies;2;33;65;55;75;75;65;70;15;10;20;15;5;65;75;70;70;90;60;60;80;70;65;65;35;70;65;65;60;45;40;65;80;65;50;55;
Japhet Tanganga;2;25;65;65;75;65;60;60;15;20;15;15;5;60;65;70;65;70;45;75;80;50;60;50;35;60;75;65;45;45;35;60;70;25;35;20;
Matt Doherty;2;2;75;70;70;70;70;65;15;5;10;5;10;65;65;70;70;65;70;65;80;65;70;65;50;65;70;55;75;60;60;65;65;50;40;35;
Serge Aurier;2;24;70;60;75;75;60;65;10;15;5;15;5;65;75;70;70;75;60;70;80;65;80;50;45;65;75;65;65;55;50;75;80;35;30;35;

West Ham United
Manuel Lanzini;3;10;60;50;60;65;80;25;10;5;10;5;5;30;25;40;40;45;60;70;65;65;70;65;65;55;75;70;75;75;60;75;60;65;50;65;
Tomas Soucek;3;28;65;65;80;75;60;75;10;5;20;5;15;70;65;80;80;75;40;60;80;60;75;50;60;70;65;40;55;25;70;60;80;10;80;10;
Gonçalo Cardoso;1;29;70;50;75;65;60;55;5;10;20;15;5;60;65;55;60;65;45;60;60;60;35;65;40;55;60;65;50;40;30;50;60;35;30;45;
Fabián Balbuena;1;4;70;65;70;65;50;70;10;15;15;10;5;75;75;70;70;65;35;55;65;50;40;40;30;70;60;60;30;25;35;50;65;35;30;30;
Issa Diop;1;23;60;60;75;70;55;70;10;10;15;10;15;65;75;80;80;60;15;70;65;50;55;45;45;70;65;50;50;15;30;55;70;25;20;15;
Mark Noble;3;16;70;65;80;100;65;70;15;10;5;10;15;50;75;55;45;70;60;50;65;70;60;70;50;65;45;60;65;55;45;65;75;40;90;65;
Declan Rice;3;41;85;65;85;75;60;75;5;5;5;15;5;70;80;65;60;70;45;65;80;65;50;60;45;75;60;65;60;50;45;60;75;40;25;35;
Aaron Cresswell;2;3;70;65;65;80;65;60;5;5;5;5;15;65;60;50;55;65;75;70;75;60;50;45;70;70;70;60;65;60;40;65;80;70;65;70;
Andriy Yarmolenko;4;7;65;70;70;60;80;40;5;10;5;5;5;30;35;65;60;75;70;70;65;60;75;70;65;65;60;65;75;80;70;80;55;60;75;65;
Robert Snodgrass;4;11;60;55;80;75;65;50;15;10;5;15;10;35;50;65;40;55;70;55;75;65;70;65;65;65;55;55;70;70;60;65;75;75;60;70;
Jarrod Bowen;4;20;65;50;85;70;60;40;15;15;5;15;15;25;25;35;50;40;70;70;70;70;75;65;70;65;70;75;80;70;75;60;85;60;70;65;
Saïd Benrahma;4;9;65;55;70;45;75;30;5;15;10;15;5;25;25;45;40;55;65;70;70;65;70;65;55;55;70;75;75;90;65;70;65;65;60;50;
Pablo Fornals;4;18;65;60;70;65;75;60;15;10;20;10;15;60;70;55;40;40;70;60;70;75;70;75;60;70;60;75;65;75;60;80;65;60;45;45;
Angelo Ogbonna;1;21;65;65;60;60;60;80;10;5;10;15;10;70;60;75;70;75;25;70;75;55;45;50;25;70;60;60;50;50;20;60;65;10;35;10;
Craig Dawson;1;15;55;60;85;75;55;75;10;5;5;15;5;65;70;75;80;85;60;55;75;55;30;35;30;60;55;50;45;35;50;60;60;10;50;10;
Michail Antonio;5;30;60;55;70;75;65;45;10;10;10;5;15;45;40;80;75;65;55;75;65;55;65;50;45;65;75;70;70;70;60;60;70;30;50;40;
Łukasz Fabiański;0;1;80;90;75;70;35;75;65;70;60;85;75;35;65;65;55;60;10;40;50;55;20;50;10;65;45;75;5;25;5;40;65;40;25;30;
Darren Randolph;0;35;65;45;75;50;55;70;70;55;65;80;70;15;25;75;30;60;10;45;65;55;55;45;10;50;45;75;5;25;15;55;45;25;5;10;
David Martin;0;25;60;65;60;70;25;60;55;45;65;60;60;5;10;65;15;50;10;35;40;60;5;55;15;60;40;65;15;15;5;35;55;35;15;25;
Sébastien Haller;5;22;65;65;50;75;60;40;20;10;5;5;10;35;30;90;65;80;45;65;75;55;60;60;45;60;60;55;50;70;65;75;65;35;85;30;
Ryan Fredericks;4;24;55;60;60;60;55;50;15;10;15;10;10;55;65;45;50;50;70;85;65;60;70;40;35;60;90;75;70;70;30;45;70;30;30;25;
Arthur Masuaku;4;26;60;55;60;55;70;50;5;5;15;15;5;55;55;55;45;50;65;75;75;60;65;60;65;60;80;75;70;75;35;65;60;50;45;60;
Vladimir Coufal;2;5;55;70;85;65;50;65;15;10;5;15;15;70;70;70;75;85;50;70;80;50;55;45;50;50;70;65;45;30;50;50;80;40;60;35;
Ben Johnson;2;31;55;65;70;60;45;65;10;10;5;15;5;55;65;55;60;60;55;65;70;45;55;40;15;75;70;80;30;65;40;60;60;30;30;40;

Wolves
Fábio Silva;5;17;70;55;75;55;70;25;10;5;10;5;15;25;30;65;50;55;40;65;60;55;65;60;50;55;65;60;65;65;60;70;60;35;60;40;
Leander Dendoncker;3;32;60;75;60;75;55;60;5;10;5;5;15;70;70;60;75;70;45;60;70;70;55;55;55;70;70;60;55;50;55;55;75;50;45;45;
Conor Coady;1;16;75;75;85;70;75;70;10;5;10;5;10;65;70;65;65;80;35;60;70;75;60;75;45;75;65;65;55;30;45;65;80;35;50;25;
Max Kilman;1;49;70;55;85;60;70;60;5;5;5;10;10;70;65;65;65;50;55;70;65;70;50;65;35;70;70;65;55;55;30;55;60;50;10;20;
Owen Otasowie;1;54;60;50;35;55;60;55;10;15;10;20;15;50;60;75;60;65;45;75;55;60;50;50;50;60;75;65;60;55;25;50;65;25;20;35;
Roderick Miranda;1;99;50;45;65;65;65;60;10;5;15;5;15;60;60;70;55;55;35;60;70;60;45;60;55;60;55;55;50;40;35;55;65;45;50;25;
Willy Boly;1;15;65;55;65;65;65;80;10;15;15;5;10;70;85;85;90;70;20;65;65;65;45;55;30;70;65;55;60;65;30;55;65;15;25;10;
Romain Saïss;1;27;75;70;75;70;65;65;15;15;10;5;15;65;65;70;70;65;40;60;65;70;50;70;55;65;60;65;55;45;40;65;65;50;40;25;
João Moutinho;3;28;70;75;80;85;85;70;10;5;15;5;15;55;60;50;35;70;75;55;70;85;60;85;65;75;55;70;75;75;50;80;80;80;70;80;
Rúben Neves;3;8;75;75;65;75;80;70;15;15;15;15;10;55;65;55;45;55;65;55;65;85;55;85;80;75;55;65;60;55;50;70;70;80;75;70;
Vítor Ferreira;3;20;70;65;70;75;75;60;5;5;10;10;15;55;55;35;30;65;45;65;65;70;65;75;50;60;60;70;70;55;50;70;70;40;50;50;
Rayan Aït-Nouri;2;3;60;60;75;60;65;70;10;15;5;10;10;60;65;50;50;65;70;70;65;65;70;65;35;65;70;65;60;60;40;70;55;35;40;40;
Jonny;2;19;65;80;50;75;60;70;15;5;10;10;20;70;70;60;55;80;70;75;75;70;55;45;35;70;75;70;70;40;50;50;80;35;40;30;
Pedro Neto;4;7;55;50;75;55;70;30;10;5;5;15;5;25;15;35;35;45;65;80;55;65;65;55;55;45;75;65;80;80;60;65;50;55;40;65;
Daniel Podence;4;10;45;45;75;40;85;30;15;15;5;15;5;30;25;25;20;65;65;70;70;65;70;70;40;55;80;85;85;85;40;80;65;50;50;60;
Meritan Shabani;3;38;60;45;70;65;60;50;5;5;5;15;20;35;45;60;55;65;50;50;65;60;75;60;65;55;60;55;60;55;65;60;80;45;50;45;
Raúl Jiménez;5;9;75;70;80;75;65;50;10;15;15;10;5;40;45;65;80;80;55;70;70;65;75;55;65;65;75;60;70;45;80;60;90;40;100;30;
John Ruddy;0;21;65;65;85;65;50;60;70;50;70;70;70;15;5;80;5;70;10;45;65;50;30;45;5;65;35;65;10;15;15;45;30;25;10;10;
Rui Patrício;0;11;70;70;75;65;50;80;55;70;50;90;85;10;5;75;40;60;10;50;60;55;55;50;10;65;55;70;25;55;10;35;70;30;20;20;
Adama Traoré;4;37;50;40;70;45;60;50;10;5;5;20;10;35;35;85;40;55;60;100;50;55;50;50;55;45;100;75;90;90;50;60;50;40;45;35;
Marçal;2;5;50;50;70;75;70;60;10;15;15;5;15;70;70;65;55;70;55;70;70;65;50;60;35;75;75;65;50;65;25;65;75;50;50;50;
Nélson Semedo;2;22;60;60;75;70;75;65;10;15;15;5;15;55;70;65;35;70;60;80;75;60;80;60;60;70;85;80;70;70;55;75;75;40;40;40;

Atl. Madrid
João Félix;3;7;75;65;80;60;90;30;15;5;10;10;10;20;35;45;60;55;60;60;60;85;90;80;65;75;65;75;85;100;75;80;55;60;70;55;
Marcos Llorente;3;14;75;70;80;80;65;65;5;5;5;10;15;60;75;75;60;65;50;70;80;75;55;70;55;75;70;55;55;45;55;65;85;40;55;45;
Geoffrey Kondogbia;3;4;60;55;65;70;80;70;15;20;10;10;5;60;75;80;70;80;55;70;80;75;65;65;80;70;70;65;75;70;60;75;75;40;45;40;
Stefan Savic;1;15;75;75;75;75;55;75;15;5;5;10;15;80;70;75;70;70;45;70;75;60;40;55;40;85;65;70;45;40;45;55;75;30;45;35;
José Giménez;1;2;80;75;75;80;60;80;15;15;15;10;15;75;80;75;80;85;50;65;75;60;50;55;40;75;70;65;55;50;35;60;80;30;45;35;
Luis Suárez;5;9;85;70;95;75;85;50;15;15;15;15;10;40;50;65;65;90;75;65;70;80;85;80;80;85;65;65;75;90;90;80;70;85;80;65;
Héctor Herrera;3;16;75;70;70;75;70;70;10;5;15;15;5;55;70;70;60;80;60;60;75;70;70;70;65;75;60;65;65;55;60;65;75;50;60;60;
Lucas Torreira;3;5;70;65;70;90;70;75;15;15;5;10;10;65;75;45;30;75;55;65;75;70;60;65;60;70;70;75;65;70;40;80;85;60;55;55;
Sime Vrsaljko;2;24;65;65;70;70;60;70;15;10;15;15;10;70;75;65;65;75;75;75;75;65;65;55;35;65;70;70;50;40;20;55;75;35;40;45;
Kieran Trippier;2;23;75;60;75;80;70;65;15;15;15;15;10;65;75;60;45;65;80;65;85;65;75;65;50;65;65;65;55;40;40;70;85;70;25;60;
Mario Hermoso;2;22;70;75;60;65;60;75;10;5;10;5;20;75;80;70;70;70;45;75;70;60;45;55;45;70;70;70;45;40;25;50;70;40;25;35;
Ángel Correa;4;10;60;60;65;55;85;40;5;10;5;5;5;25;30;50;40;55;75;70;60;80;85;75;55;75;70;80;80;95;65;80;65;50;55;65;
Yannick Carrasco;4;21;70;60;75;50;85;35;5;5;5;15;15;20;20;55;40;50;65;85;65;70;80;75;65;60;80;70;85;80;65;70;60;75;75;70;
Vitolo;4;20;65;65;75;85;70;35;10;5;10;10;20;45;45;70;60;70;60;65;70;75;75;65;60;65;70;60;75;70;65;70;95;45;65;45;
Felipe;1;18;60;75;80;70;60;70;20;5;15;10;20;80;75;80;80;80;30;65;70;60;50;45;35;75;65;65;50;35;40;55;75;35;55;30;
Diego Costa;5;19;70;65;95;80;65;30;15;5;5;10;10;25;45;75;75;95;65;70;65;60;80;65;55;70;65;55;60;75;75;70;85;55;75;55;
Ivo Grbic;0;1;70;70;70;60;30;80;85;55;55;70;70;5;10;80;40;65;15;55;60;50;15;30;5;80;60;60;15;10;5;30;50;20;15;5;
Jan Oblak;0;13;85;80;75;65;55;80;80;70;80;95;80;15;15;65;5;65;10;65;65;80;5;40;5;55;55;65;10;75;15;60;65;45;60;40;
Renan Lodi;4;12;60;65;60;60;75;55;10;5;5;5;15;70;60;60;55;50;75;70;70;80;70;65;65;65;80;75;80;55;60;75;60;60;55;60;
Thomas Lemar;4;11;65;60;75;70;85;40;5;15;5;10;5;35;30;45;30;50;75;75;65;80;70;75;65;60;75;85;80;80;60;80;75;80;70;80;
Koke;4;6;75;85;80;85;70;75;20;15;15;5;5;65;70;60;45;75;75;65;75;80;75;75;70;75;65;65;65;50;60;75;80;70;50;80;
Saúl;4;8;75;85;75;70;80;75;20;15;10;10;15;65;70;60;75;60;60;70;70;80;75;80;60;80;65;65;75;75;65;75;70;65;60;65;

Barcelona
Rey Manaj;5;31;55;55;75;55;70;35;5;10;5;5;5;30;35;65;65;60;40;60;65;50;70;45;55;60;60;65;60;60;65;55;60;55;55;40;
Lionel Messi;3;10;90;65;100;70;100;25;10;15;10;15;15;20;35;45;50;50;75;75;65;100;80;100;85;95;85;85;100;100;100;95;35;95;85;75;
Coutinho;3;14;80;60;65;60;95;35;10;10;10;5;10;25;35;50;50;50;70;55;70;75;80;90;85;70;70;85;90;90;70;90;70;80;65;65;
Frenkiede Jong;3;21;80;75;80;85;80;70;15;15;10;10;15;50;60;50;50;65;55;65;65;80;75;90;40;85;70;80;80;75;45;85;75;65;55;45;
Carles Aleñá;3;6;70;65;75;65;80;40;15;15;10;15;15;25;35;55;35;55;65;65;60;80;70;75;60;70;60;60;75;90;60;85;60;65;70;70;
Riqui Puig;3;12;70;65;70;65;85;35;10;10;15;15;15;25;30;30;30;65;55;55;55;80;60;85;50;75;65;80;70;80;35;80;45;45;55;45;
Ilaix Moriba;3;30;60;50;75;55;80;45;15;10;10;15;15;40;45;60;55;65;45;70;65;65;60;60;70;55;65;70;70;85;65;75;45;50;55;40;
Sergi Roberto;3;20;75;70;70;85;75;65;5;10;15;5;5;55;60;55;40;65;65;70;85;70;75;70;50;65;75;60;65;65;50;70;85;40;60;50;
Gerard Piqué;1;3;90;75;70;75;80;90;15;15;5;10;20;80;75;75;80;75;50;65;75;80;45;75;40;80;55;50;65;55;50;75;75;35;65;40;
Samuel Umtiti;1;23;80;75;80;80;70;80;5;5;10;10;10;80;80;75;70;75;50;70;75;70;45;50;50;85;65;60;50;40;30;70;75;35;40;20;
Clément Lenglet;1;15;75;80;70;75;65;75;15;15;5;5;5;75;80;75;75;70;50;75;75;70;50;65;40;80;60;65;55;50;40;65;75;50;40;45;
Ronald Araújo;1;4;65;65;70;65;60;70;15;5;15;5;10;70;75;75;75;75;25;65;70;55;25;55;55;70;60;45;45;35;30;60;65;50;65;10;
Jordi Alba;2;18;60;60;80;75;75;60;10;15;10;15;10;60;70;45;25;75;70;75;80;65;90;75;50;75;85;80;65;65;65;80;80;50;50;60;
Sergio Busquets;3;5;90;90;80;95;80;85;5;5;5;15;15;75;75;60;55;60;55;55;70;85;50;80;45;95;50;60;60;45;40;80;75;40;50;40;
Miralem Pjanic;3;8;75;65;65;95;80;80;20;15;5;15;5;55;60;60;40;55;80;55;65;90;50;85;70;90;65;75;65;55;60;85;65;90;70;75;
Oriol Busquets;3;95;55;60;70;75;70;70;10;5;10;10;5;65;70;65;60;60;40;60;70;75;55;75;55;65;55;60;50;55;40;75;65;35;35;35;
Martin Braithwaite;4;9;65;75;75;75;70;25;10;10;15;15;15;15;25;55;55;65;60;75;70;55;75;60;50;65;75;70;60;80;60;60;75;45;50;40;
Antoine Griezmann;4;7;65;70;85;60;85;50;5;10;10;15;15;25;55;50;75;65;85;70;65;75;90;80;70;75;75;75;85;85;90;85;70;75;65;70;
Àlex Collado;4;94;60;55;70;55;80;30;15;10;10;15;15;30;35;45;40;60;65;65;60;70;70;70;65;45;70;75;70;80;55;70;35;65;65;65;
Ansu Fati;4;22;70;65;75;50;80;25;15;10;10;5;10;20;25;45;45;60;65;75;55;60;80;70;70;70;80;85;80;95;70;70;50;35;60;35;
Pedri;4;16;70;65;65;55;80;25;5;5;10;10;15;20;20;40;25;45;70;65;55;80;70;80;60;75;70;75;85;90;65;80;50;50;55;40;
Francisco Trincão;4;17;75;55;70;60;85;40;15;5;5;15;5;25;30;55;25;45;70;65;60;75;70;80;70;50;65;70;80;75;70;80;65;60;65;70;
Ousmane Dembélé;4;11;50;45;65;40;85;25;10;15;15;5;5;20;25;50;35;55;75;85;55;60;70;65;65;55;90;85;90;90;60;70;60;50;55;65;
Neto;0;13;85;75;75;60;45;85;70;60;50;85;75;15;5;80;30;60;10;65;70;55;15;55;5;85;60;80;10;30;15;50;65;40;5;20;
Marc- AndréterStegen;0;1;90;75;90;70;70;60;75;85;95;90;70;15;15;75;35;75;10;55;65;85;10;45;10;85;70;70;15;25;5;65;50;45;10;25;
Iñaki Peña;0;93;55;60;70;50;40;65;60;55;60;70;70;5;15;45;40;65;5;45;30;55;10;50;15;60;55;70;15;40;5;55;45;35;35;15;
Eduard Barceló;None;92;45;60;60;50;45;60;60;60;50;55;45;15;10;55;30;55;10;50;55;50;20;40;15;55;55;55;20;25;15;40;45;35;15;20;
Jordi Escoda;None;91;60;60;65;60;60;65;15;15;15;10;15;65;55;70;65;70;65;70;70;60;65;60;50;60;60;60;60;55;40;60;60;50;50;45;
Aleix;None;90;55;65;65;70;70;60;10;15;15;10;10;60;70;65;70;75;50;65;70;60;55;65;45;65;60;60;55;55;40;70;65;45;40;45;
Sergiño Dest;2;2;45;60;80;65;75;65;15;10;10;5;5;50;60;40;45;65;70;75;65;60;70;60;45;55;75;65;65;65;35;70;70;40;50;30;
Júnior Firpo;2;24;55;60;60;65;65;60;10;5;15;5;15;65;70;65;65;65;70;75;75;60;75;60;60;65;75;70;65;50;55;65;70;40;40;50;

Real Madrid
Isco;3;22;70;70;70;55;95;55;10;5;15;10;10;25;40;60;45;40;75;60;55;85;70;95;75;70;50;60;85;90;65;90;45;70;75;75;
Marco Asensio;3;11;70;50;75;60;90;45;5;5;10;5;10;25;40;55;40;50;75;75;70;80;60;75;90;70;70;70;80;85;80;85;60;75;70;75;
MartinØdegaard;3;21;65;60;80;85;80;45;15;15;10;5;5;50;40;55;45;50;65;70;75;80;70;80;65;90;70;80;80;90;55;80;75;75;50;70;
Casemiro;3;14;75;75;85;85;70;85;15;10;10;5;20;70;75;85;65;80;55;65;95;75;60;60;70;70;65;60;60;60;55;70;95;50;55;50;
Federico Valverde;3;15;60;70;75;85;70;75;15;15;5;5;10;65;65;70;60;75;65;85;80;75;70;70;65;70;75;65;60;70;55;70;80;60;45;65;
Sergio Ramos;1;4;65;50;100;70;70;65;5;10;10;5;15;80;90;85;100;85;55;75;85;80;60;65;70;85;65;75;65;75;70;70;80;80;90;45;
Raphaël Varane;1;5;65;75;60;70;70;85;10;10;5;15;5;85;85;75;80;65;45;80;75;70;50;55;45;80;80;65;55;55;30;65;75;40;50;25;
Marcelo;2;12;70;60;70;60;90;55;15;5;10;10;15;55;65;50;50;65;85;60;60;75;80;70;70;65;60;60;90;90;65;90;55;55;60;65;
Karim Benzema;5;9;90;65;80;80;90;55;5;20;15;10;10;35;45;70;75;40;65;75;70;90;75;85;60;70;75;70;80;85;80;95;65;60;75;50;
Toni Kroos;3;8;90;70;50;80;80;70;15;10;10;15;10;40;45;70;35;45;90;60;70;100;75;90;85;85;55;50;70;55;65;90;55;70;65;95;
Luka Modric;3;10;90;80;80;80;90;60;10;20;10;5;5;40;55;40;40;65;80;60;60;95;60;90;60;85;60;70;85;65;45;95;80;65;70;80;
Lucas Vázquez;4;17;50;60;70;70;65;55;5;10;10;5;10;45;55;50;50;65;50;70;75;65;75;55;55;65;75;75;60;70;55;65;80;55;60;70;
Nacho;2;6;60;75;70;85;50;70;10;15;15;5;10;70;80;70;70;65;60;75;70;65;60;50;40;75;75;65;50;45;50;65;80;40;35;35;
Thibaut Courtois;0;1;65;80;75;70;60;80;80;75;80;90;85;15;5;70;50;70;10;50;40;65;15;45;10;75;55;65;50;70;10;50;55;45;15;35;
Eden Hazard;4;7;80;65;75;45;90;35;15;10;5;5;15;15;20;55;35;85;65;75;80;80;75;80;55;70;80;85;100;90;75;85;60;65;95;60;
Vinícius Júnior;4;20;50;55;90;65;80;35;5;15;10;15;15;20;20;60;40;70;60;80;65;60;65;60;50;70;85;80;85;80;60;60;70;40;60;35;
Rodrygo;4;95;65;70;70;50;75;25;10;15;5;5;10;25;30;60;55;40;50;75;60;70;75;50;45;55;75;80;75;75;75;75;45;40;60;35;
César Gelabert;4;30;40;45;85;65;75;40;10;5;5;15;15;35;25;50;40;35;65;60;50;70;60;75;60;50;65;60;75;85;60;70;45;65;35;60;
Luka Jovic;5;18;75;45;70;60;70;30;10;10;5;5;5;25;25;70;75;75;55;75;55;60;90;60;50;80;65;75;60;65;80;70;45;40;55;35;
Mariano;5;24;70;60;90;45;60;50;15;5;5;15;15;25;25;70;85;85;40;75;70;55;70;55;70;75;75;55;60;40;85;60;85;65;70;25;
Andriy Lunin;0;13;60;60;75;60;45;65;60;45;55;75;75;10;5;40;40;75;15;50;65;55;10;50;5;65;50;70;5;10;5;55;70;40;10;30;
Tony Sandoval;None;94;60;60;55;55;40;45;60;50;55;60;50;15;15;55;35;60;15;50;55;45;25;50;20;45;50;45;20;30;10;50;55;35;25;20;
Éder Militão;2;3;65;60;70;65;60;65;5;10;15;5;10;75;75;65;65;75;50;75;70;60;55;55;55;80;75;75;60;50;40;60;70;70;65;45;
Dani Carvajal;2;2;65;60;80;80;60;60;5;5;5;20;20;70;75;60;50;90;70;70;90;65;85;60;45;70;80;70;60;60;40;65;90;40;45;55;
Álvaro Odriozola;2;19;60;60;60;70;75;60;10;5;15;10;20;65;65;60;45;75;70;85;80;65;70;60;60;70;75;70;70;55;45;70;80;30;30;50;
Ferland Mendy;2;23;65;55;75;70;70;65;10;10;10;10;15;65;60;75;45;70;70;80;75;65;70;60;45;70;85;70;65;65;25;70;80;25;35;25;

Real Sociedad
Alexander Isak;5;19;65;55;70;60;80;30;5;15;15;15;15;25;30;60;60;65;45;80;70;65;80;80;45;75;85;75;75;80;70;75;55;40;70;35;
David Silva;3;21;85;75;75;75;95;40;10;10;5;15;15;40;45;45;45;65;65;60;55;90;90;90;65;70;65;80;90;85;65;95;70;70;60;65;
Mikel Merino;3;8;65;75;80;75;75;70;10;15;10;5;10;70;65;80;70;75;55;65;85;80;70;80;60;65;60;65;70;65;50;70;75;50;50;40;
Modibo Sagnan;1;15;45;60;60;60;60;60;15;15;15;10;15;60;65;75;70;65;40;60;65;60;30;40;35;55;60;55;45;25;30;60;60;35;40;30;
Willian José;5;9;70;55;75;70;75;65;5;15;5;5;10;25;40;85;80;70;50;60;65;70;65;65;85;60;60;60;75;75;70;70;60;75;75;50;
Jon Bautista;5;25;55;60;55;50;75;60;10;15;15;15;5;40;45;75;75;60;40;70;60;60;75;50;50;65;60;65;65;60;75;60;70;45;25;55;
Asier Illarramendi;3;4;70;80;45;95;75;75;5;15;5;15;15;70;70;70;40;70;50;60;90;80;45;75;70;75;55;60;55;35;55;75;85;60;45;55;
Igor Zubeldia;3;5;60;65;60;80;75;75;5;10;15;10;5;70;70;70;65;65;55;60;80;70;55;65;60;70;60;65;60;45;60;65;75;60;60;45;
Ander Guevara;3;16;60;65;65;70;70;65;15;10;20;15;5;70;65;65;55;70;40;55;75;70;45;65;60;65;60;70;60;40;50;65;80;40;40;45;
Martín Zubimendi;3;36;60;75;55;80;75;70;10;15;15;15;15;65;65;65;70;60;50;55;70;80;35;70;60;65;60;65;65;40;45;70;65;40;60;45;
Nacho Monreal;2;20;75;80;70;80;65;75;5;10;10;15;15;75;80;65;75;75;60;65;75;60;60;50;35;75;65;65;60;30;35;60;75;35;35;35;
Aritz Elustondo;2;6;65;75;80;80;65;70;5;15;20;15;5;70;75;70;75;80;65;70;75;65;45;65;60;70;60;60;50;20;55;60;75;35;30;20;
MiguelÁngel Moyà;0;13;60;70;75;55;45;70;70;70;80;65;70;5;15;65;25;75;15;55;60;45;10;15;10;60;50;60;10;25;10;35;60;35;15;20;
Adnan Januzaj;4;11;65;65;50;40;85;40;5;15;20;15;20;30;30;45;25;40;65;75;65;75;65;80;70;65;75;80;85;85;65;75;60;75;65;80;
